scope,x,y,n,rho,p,q
DIGIT,thickness_mm,fz_res_loss,18,0.15737789507292677,0.5328449695729502,0.9280673918447259
DIGIT,thickness_mm,sh_best,18,-0.13114824589410562,0.6039567557369119,0.9570359319232322
DIGIT,thickness_mm,sh_knee,18,-0.45589352580184017,0.05724412240361835,0.8711751550150315
DIGIT,thickness_mm,sh_res_loss,18,-0.3278706147352641,0.1840973272063746,0.894666851074855
DIGIT,hard,fz_best,18,0.1704927196623373,0.49879378466657875,0.9280673918447259
DIGIT,hard,fz_knee,18,-0.358632424799008,0.1438915003530161,0.894666851074855
DIGIT,hard,fz_res_loss,18,0.3409854393246746,0.16613190536329922,0.894666851074855
DIGIT,hard,sh_best,18,-0.10491859671528449,0.6786381997869619,0.9570359319232322
DIGIT,hard,sh_knee,18,-0.3151028781277425,0.20279115291030045,0.894666851074855
DIGIT,hard,sh_res_loss,18,-0.07868894753646338,0.7562849419470083,0.9570359319232322
DIGIT_Marker,hertz_k,fz_best,18,0.48194014447884415,0.0428358312469992,0.3381776151078884
DIGIT_Marker,hertz_k,fz_knee,18,0.09474603178211141,0.7084353718033145,0.9160802221594584
DIGIT_Marker,hertz_k,fz_res_loss,18,-0.3560371517027864,0.14702554764788864,0.5854300188653856
DIGIT_Marker,hertz_k,sh_best,18,0.16202270381836945,0.5206651056985048,0.8246575231154276
DIGIT_Marker,hertz_k,sh_knee,18,0.06272703134391151,0.8047027802214344,0.9568812892019498
DIGIT_Marker,hertz_k,sh_res_loss,18,-0.24871001031991744,0.31964521777772886,0.7911594935340157
DIGIT_Marker,hertz_n,fz_best,18,0.23839009287925697,0.340779724454077,0.7911594935340157
DIGIT_Marker,hertz_n,fz_knee,18,0.16450409913817152,0.514211814085774,0.8246575231154276
DIGIT_Marker,hertz_n,fz_res_loss,18,-0.26109391124871,0.2953326016338095,0.7911594935340157
DIGIT_Marker,hertz_n,sh_best,18,0.11042311661506708,0.6626984309773885,0.903501964133877
DIGIT_Marker,hertz_n,sh_knee,18,-0.3519092775395713,0.1521068236023832,0.5854300188653856
DIGIT_Marker,hertz_n,sh_res_loss,18,-0.10629514963880288,0.6746395315456968,0.903501964133877
DIGIT_Marker,hertz_a_ball8,fz_best,18,0.39938080495356043,0.10060038374584017,0.5196286548000624
DIGIT_Marker,hertz_a_ball8,fz_knee,18,-0.08433437993792335,0.7393555130832582,0.9319607307772163
DIGIT_Marker,hertz_a_ball8,fz_res_loss,18,-0.42002063983488136,0.08267356720316324,0.49604140321897944
DIGIT_Marker,hertz_a_ball8,sh_best,18,-0.11042311661506708,0.6626984309773885,0.903501964133877
DIGIT_Marker,hertz_a_ball8,sh_knee,18,0.31150881667400115,0.208270260126473,0.679142152586325
DIGIT_Marker,hertz_a_ball8,sh_res_loss,18,-0.15789473684210525,0.5314832784708439,0.8246575231154276
DIGIT_Marker,d_2N_mm,fz_best,18,-0.45510835913312697,0.05772857159967152,0.39360389727048767
DIGIT_Marker,d_2N_mm,fz_knee,18,0.06351107624954722,0.8023071292399543,0.9568812892019498
DIGIT_Marker,d_2N_mm,fz_res_loss,18,0.32301341589267285,0.19106788357348967,0.6368929452449655
DIGIT_Marker,d_2N_mm,sh_best,18,0.05056759545923632,0.8420557303322881,0.9568812892019498
DIGIT_Marker,d_2N_mm,sh_knee,18,-0.22326570478341384,0.3731705879348799,0.7911594935340157
DIGIT_Marker,d_2N_mm,sh_res_loss,18,0.1331269349845201,0.5984607651208833,0.8714338386116268
DIGIT_Marker,a_2N_mm,fz_best,18,-0.45510835913312697,0.05772857159967152,0.39360389727048767
DIGIT_Marker,a_2N_mm,fz_knee,18,0.06351107624954722,0.8023071292399543,0.9568812892019498
DIGIT_Marker,a_2N_mm,fz_res_loss,18,0.32301341589267285,0.19106788357348967,0.6368929452449655
DIGIT_Marker,a_2N_mm,sh_best,18,0.05056759545923632,0.8420557303322881,0.9568812892019498
DIGIT_Marker,a_2N_mm,sh_knee,18,-0.22326570478341384,0.3731705879348799,0.7911594935340157
DIGIT_Marker,a_2N_mm,sh_res_loss,18,0.1331269349845201,0.5984607651208833,0.8714338386116268
DIGIT_Marker,mu,fz_best,18,-0.2549019607843137,0.307345280412546,0.7911594935340157
DIGIT_Marker,mu,fz_knee,18,0.19678021985515445,0.4338442377864288,0.7911594935340157
DIGIT_Marker,mu,fz_res_loss,18,-0.1867905056759546,0.4579894347688285,0.7911594935340157
DIGIT_Marker,mu,sh_best,18,0.040247678018575844,0.8740147776078566,0.964081139285248
DIGIT_Marker,mu,sh_knee,18,0.12013821257393219,0.6349030122988817,0.8900509518208622
DIGIT_Marker,mu,sh_res_loss,18,0.42414860681114547,0.0793889023946049,0.49604140321897944
DIGIT_Marker,creep_mm_per_cycle,fz_best,18,-0.1867905056759546,0.4579894347688285,0.7911594935340157
DIGIT_Marker,creep_mm_per_cycle,fz_knee,18,-0.06767573698722244,0.7896105719807623,0.9568812892019498
DIGIT_Marker,creep_mm_per_cycle,fz_res_loss,18,0.029927760577915376,0.9061604960497216,0.964081139285248
DIGIT_Marker,creep_mm_per_cycle,sh_best,18,-0.25696594427244585,0.30330908061762435,0.7911594935340157
DIGIT_Marker,creep_mm_per_cycle,sh_knee,18,-0.2604766555806495,0.2965171855167249,0.7911594935340157
DIGIT_Marker,creep_mm_per_cycle,sh_res_loss,18,-0.36429308565531476,0.1372167161243323,0.5854300188653856
DIGIT_Marker,px_per_mm,fz_best,17,0.6176470588235294,0.00824232891210194,0.20605822280254849
DIGIT_Marker,px_per_mm,fz_knee,17,-0.17924033160675648,0.4912371609140247,0.8246575231154276
DIGIT_Marker,px_per_mm,fz_res_loss,17,-0.24509803921568632,0.34304665309958526,0.7911594935340157
DIGIT_Marker,px_per_mm,sh_best,17,-0.10049019607843139,0.7011667687510688,0.9145653505448723
DIGIT_Marker,px_per_mm,sh_knee,17,0.19174545201765036,0.4609696009412566,0.7911594935340157
DIGIT_Marker,px_per_mm,sh_res_loss,17,-0.25490196078431376,0.32346003406511037,0.7911594935340157
DIGIT_Marker,tilt_deg,fz_best,18,0.15995872033023736,0.5260613631447346,0.8246575231154276
DIGIT_Marker,tilt_deg,fz_knee,18,-0.2457149835228384,0.32569735496357033,0.7911594935340157
DIGIT_Marker,tilt_deg,fz_res_loss,18,0.3828689370485036,0.11683232301276766,0.5653176919972629
DIGIT_Marker,tilt_deg,sh_best,18,-0.08565531475748193,0.7354104124232369,0.9319607307772163
DIGIT_Marker,tilt_deg,sh_knee,18,0.0191370604100069,0.9399209861795679,0.9656722460748984
DIGIT_Marker,tilt_deg,sh_res_loss,18,-0.281733746130031,0.2573753757323144,0.7721261271969432
DIGIT_Marker,pedestal_ratio,fz_best,18,-0.0010319917440660476,0.9967573972800612,0.9967573972800612
DIGIT_Marker,pedestal_ratio,fz_knee,18,-0.03435845108582063,0.8923393980916257,0.964081139285248
DIGIT_Marker,pedestal_ratio,fz_res_loss,18,-0.2053663570691434,0.4136353714020946,0.7911594935340157
DIGIT_Marker,pedestal_ratio,sh_best,18,-0.3498452012383901,0.1546923218138582,0.5854300188653856
DIGIT_Marker,pedestal_ratio,sh_knee,18,-0.12545406268782303,0.6198855859900022,0.8855508371285746
DIGIT_Marker,pedestal_ratio,sh_res_loss,18,0.23839009287925697,0.340779724454077,0.7911594935340157
DIGIT_Marker,img_slope_lvl_per_N,fz_best,18,-0.2982456140350877,0.229322411766133,0.7166325367691656
DIGIT_Marker,img_slope_lvl_per_N,fz_knee,18,0.18428623764212881,0.4641469028732892,0.7911594935340157
DIGIT_Marker,img_slope_lvl_per_N,fz_res_loss,18,0.4633642930856553,0.05278586195356671,0.39360389727048767
DIGIT_Marker,img_slope_lvl_per_N,sh_best,18,0.1393188854489164,0.5813962095847576,0.8714338386116268
DIGIT_Marker,img_slope_lvl_per_N,sh_knee,18,0.11163285239170692,0.6592134499415157,0.903501964133877
DIGIT_Marker,img_slope_lvl_per_N,sh_res_loss,18,0.08152734778121776,0.7477594697936525,0.9346993372420656
DIGIT_Marker,img_slope_lvl_per_mm,fz_best,18,0.48194014447884415,0.0428358312469992,0.3381776151078884
DIGIT_Marker,img_slope_lvl_per_mm,fz_knee,18,-0.1551336124784022,0.5387762484354127,0.8246575231154276
DIGIT_Marker,img_slope_lvl_per_mm,fz_res_loss,18,0.1042311661506708,0.6806381463141873,0.903501964133877
DIGIT_Marker,img_slope_lvl_per_mm,sh_best,18,0.3065015479876161,0.21606379461125766,0.6895653019508222
DIGIT_Marker,img_slope_lvl_per_mm,sh_knee,18,0.217949854669523,0.38494973438079616,0.7911594935340157
DIGIT_Marker,img_slope_lvl_per_mm,sh_res_loss,18,-0.21362229102167182,0.3946884572555506,0.7911594935340157
DIGIT_Marker,imprint_area_slope_pct_per_N,fz_best,18,-0.6491228070175438,0.003558373943300945,0.12966374408850048
DIGIT_Marker,imprint_area_slope_pct_per_N,fz_knee,18,0.3310905286451806,0.1795712938846948,0.6368929452449655
DIGIT_Marker,imprint_area_slope_pct_per_N,fz_res_loss,18,0.5768833849329206,0.012195441748364483,0.22866453278183405
DIGIT_Marker,imprint_area_slope_pct_per_N,sh_best,18,0.2528379772961816,0.31141340050989863,0.7911594935340157
DIGIT_Marker,imprint_area_slope_pct_per_N,sh_knee,18,-0.18711792400895635,0.4571874532430722,0.7911594935340157
DIGIT_Marker,imprint_area_slope_pct_per_N,sh_res_loss,18,0.10835913312693499,0.6686595229846739,0.903501964133877
DIGIT_Marker,img_resp_at_2N,fz_best,18,-0.19091847265221878,0.4479306707266415,0.7911594935340157
DIGIT_Marker,img_resp_at_2N,fz_knee,18,0.2280151753877187,0.3628191213890205,0.7911594935340157
DIGIT_Marker,img_resp_at_2N,fz_res_loss,18,0.4097007223942208,0.09131835313137276,0.507324184063182
DIGIT_Marker,img_resp_at_2N,sh_best,18,0.21775025799793604,0.3853959643781133,0.7911594935340157
DIGIT_Marker,img_resp_at_2N,sh_knee,18,-0.0871799418678092,0.7308647906057602,0.9319607307772163
DIGIT_Marker,img_resp_at_2N,sh_res_loss,18,-0.04643962848297213,0.8548139516870752,0.9568812892019498
DIGIT_Marker,bw_normal_f90,fz_best,18,-0.5377066209341972,0.02136019332530748,0.2912753635269202
DIGIT_Marker,bw_normal_f90,fz_knee,18,0.55356824851971,0.01715768781404543,0.2675092353333856
DIGIT_Marker,bw_normal_f90,fz_res_loss,18,0.19876314781614293,0.42913197818058246,0.7911594935340157
DIGIT_Marker,bw_normal_f90,sh_best,18,0.1569182745916918,0.5340572398748205,0.8246575231154276
DIGIT_Marker,bw_normal_f90,sh_knee,18,-0.4930601043276453,0.0376059738024331,0.3381776151078884
DIGIT_Marker,bw_normal_f90,sh_res_loss,18,-0.0679979189897331,0.7886304103439725,0.9568812892019498
DIGIT_Marker,bw_shear_f90,fz_best,18,-0.578150407558616,0.011962906081583157,0.22866453278183405
DIGIT_Marker,bw_shear_f90,fz_knee,18,0.23646876622728644,0.3448015469079453,0.7911594935340157
DIGIT_Marker,bw_shear_f90,fz_res_loss,18,0.1864665278432293,0.45878368973686356,0.7911594935340157
DIGIT_Marker,bw_shear_f90,sh_best,18,-0.39585072949959293,0.10392573096001247,0.5196286548000624
DIGIT_Marker,bw_shear_f90,sh_knee,18,-0.1014159261970915,0.68884959016269,0.9063810396877501
DIGIT_Marker,bw_shear_f90,sh_res_loss,18,-0.025001098705237448,0.9215587433315129,0.964081139285248
DIGIT_Marker,shear_snr,fz_best,18,0.34365325077399383,0.16262865351676548,0.5949828787198737
DIGIT_Marker,shear_snr,fz_knee,18,-0.22593284501888108,0.36733741076756454,0.7911594935340157
DIGIT_Marker,shear_snr,fz_res_loss,18,-0.06501547987616099,0.7977151313810279,0.9568812892019498
DIGIT_Marker,shear_snr,sh_best,18,-0.038183694530443756,0.8804304907652736,0.964081139285248
DIGIT_Marker,shear_snr,sh_knee,18,0.18605475398617818,0.459794187716868,0.7911594935340157
DIGIT_Marker,shear_snr,sh_res_loss,18,0.1929824561403509,0.4429441508248101,0.7911594935340157
DIGIT_Marker,fz_noise_mae,fz_best,18,0.42414860681114547,0.0793889023946049,0.49604140321897944
DIGIT_Marker,fz_noise_mae,fz_knee,18,0.2446738183384196,0.32781690695503163,0.7911594935340157
DIGIT_Marker,fz_noise_mae,fz_res_loss,18,-0.011351909184726523,0.9643420040748253,0.983941597627461
DIGIT_Marker,fz_noise_mae,sh_best,18,0.6945304437564499,0.0013817713318639603,0.10363284988979703
DIGIT_Marker,fz_noise_mae,sh_knee,18,-0.3487197674712368,0.15611467169743617,0.5854300188653856
DIGIT_Marker,fz_noise_mae,sh_res_loss,18,-0.027863777089783277,0.9126078919940868,0.964081139285248
DIGIT_Marker,lat_noise_mae,fz_best,18,-0.023735810113519093,0.9255178937138382,0.964081139285248
DIGIT_Marker,lat_noise_mae,fz_knee,18,0.4997592885210273,0.034700749006819416,0.3381776151078884
DIGIT_Marker,lat_noise_mae,fz_res_loss,18,0.13106295149638802,0.6041941281040613,0.8714338386116268
DIGIT_Marker,lat_noise_mae,sh_best,18,0.6635706914344685,0.0026779839744573825,0.12966374408850048
DIGIT_Marker,lat_noise_mae,sh_knee,18,-0.41038362879237017,0.0907268576085777,0.507324184063182
DIGIT_Marker,lat_noise_mae,sh_res_loss,18,0.26109391124871,0.2953326016338095,0.7911594935340157
DIGIT_Marker,fz_rate_per_frame,fz_best,18,0.40144478844169246,0.09869191321215517,0.5196286548000624
DIGIT_Marker,fz_rate_per_frame,fz_knee,18,0.1988625502239921,0.42889646617230137,0.7911594935340157
DIGIT_Marker,fz_rate_per_frame,fz_res_loss,18,0.025799793601651185,0.9190604851409846,0.964081139285248
DIGIT_Marker,fz_rate_per_frame,sh_best,18,0.7048503611971104,0.0010886663167765575,0.10363284988979703
DIGIT_Marker,fz_rate_per_frame,sh_knee,18,-0.3550987876079058,0.14817021444313336,0.5854300188653856
DIGIT_Marker,fz_rate_per_frame,sh_res_loss,18,-0.054695562435500514,0.8293348337875046,0.9568812892019498
DIGIT_Marker,lat_rate_per_frame,fz_best,18,-0.04643962848297213,0.8548139516870752,0.9568812892019498
DIGIT_Marker,lat_rate_per_frame,fz_knee,18,0.4841418107547452,0.041758772900910214,0.3381776151078884
DIGIT_Marker,lat_rate_per_frame,fz_res_loss,18,0.1867905056759546,0.4579894347688285,0.7911594935340157
DIGIT_Marker,lat_rate_per_frame,sh_best,18,0.6388028895768835,0.004322124802950016,0.12966374408850048
DIGIT_Marker,lat_rate_per_frame,sh_knee,18,-0.5039425907968483,0.03297626615442224,0.3381776151078884
DIGIT_Marker,lat_rate_per_frame,sh_res_loss,18,0.2053663570691434,0.4136353714020946,0.7911594935340157
DIGIT_Marker,fz_sd_0N,fz_best,18,0.35810113519091846,0.1445292896615503,0.5854300188653856
DIGIT_Marker,fz_sd_0N,fz_knee,18,-0.5299530788691726,0.023688557092374125,0.29610696365467654
DIGIT_Marker,fz_sd_0N,fz_res_loss,18,-0.5190918472652218,0.027278528700016964,0.314752254230965
DIGIT_Marker,fz_sd_0N,sh_best,18,-0.35397316821465424,0.14955138885906258,0.5854300188653856
DIGIT_Marker,fz_sd_0N,sh_knee,18,0.1552228233256115,0.5385399096935473,0.8246575231154276
DIGIT_Marker,fz_sd_0N,sh_res_loss,18,-0.24045407636738902,0.33648964736439546,0.7911594935340157
DIGIT_Marker,lat_sd_0N,fz_best,18,0.005159958720330237,0.9837879533049654,0.9903905570184215
DIGIT_Marker,lat_sd_0N,fz_knee,18,-0.2248916798344623,0.369608363045958,0.7911594935340157
DIGIT_Marker,lat_sd_0N,fz_res_loss,18,-0.05675954592363261,0.8229893024799763,0.9568812892019498
DIGIT_Marker,lat_sd_0N,sh_best,18,0.009287925696594427,0.9708223763257615,0.983941597627461
DIGIT_Marker,lat_sd_0N,sh_knee,18,0.029768760637788508,0.9066569807831205,0.964081139285248
DIGIT_Marker,lat_sd_0N,sh_res_loss,18,0.12280701754385966,0.6273461454239682,0.8877539793735398
DIGIT_Marker,thickness_mm,fz_best,18,-0.5508226327552437,0.01783394902222571,0.2675092353333856
DIGIT_Marker,thickness_mm,fz_knee,18,0.01984710465093612,0.9376958908778262,0.9656722460748984
DIGIT_Marker,thickness_mm,fz_res_loss,18,0.3278706147352641,0.1840973272063746,0.6368929452449655
DIGIT_Marker,thickness_mm,sh_best,18,-0.13114824589410562,0.6039567557369119,0.8714338386116268
DIGIT_Marker,thickness_mm,sh_knee,18,-0.16213255702048926,0.5203786194375646,0.8246575231154276
DIGIT_Marker,thickness_mm,sh_res_loss,18,0.15737789507292677,0.5328449695729502,0.8246575231154276
DIGIT_Marker,hard,fz_best,18,-0.2885261409670324,0.24558679958341018,0.7517963252553372
DIGIT_Marker,hard,fz_knee,18,0.05292561240249632,0.8347844175065291,0.9568812892019498
DIGIT_Marker,hard,fz_res_loss,18,-0.052459298357642244,0.8362213772031648,0.9568812892019498
DIGIT_Marker,hard,sh_best,18,-0.36721508850349577,0.13385692199094587,0.5854300188653856
DIGIT_Marker,hard,sh_knee,18,0.027022092836748206,0.9152386278592517,0.964081139285248
DIGIT_Marker,hard,sh_res_loss,18,0.13114824589410562,0.6039567557369119,0.8714338386116268
pooled,hertz_k,fz_best,52,0.6880389311021942,1.7413485775649634e-08,3.7314612376392075e-07
pooled,hertz_k,fz_knee,52,0.39033060238772105,0.004226728079701569,0.015463639315981352
pooled,hertz_k,fz_res_loss,52,-0.025868692905318878,0.8555532652010012,0.8860328041185859
pooled,hertz_k,sh_best,52,0.11039016477418252,0.43593884049471987,0.5854534054442199
pooled,hertz_k,sh_knee,52,0.46979183398164714,0.00044174877414214383,0.0026504926448528633
pooled,hertz_k,sh_res_loss,52,0.35319730214291806,0.010217113018963287,0.03127687658866313
pooled,hertz_n,fz_best,52,0.3502945445231793,0.010901778138992447,0.032064053349977785
pooled,hertz_n,fz_knee,52,0.03478620804118788,0.8065933885698469,0.8731605475349373
pooled,hertz_n,fz_res_loss,52,0.033381712626995644,0.8142609409406646,0.8731605475349373
pooled,hertz_n,sh_best,52,0.021941432596260566,0.8772989148761359,0.901334501585071
pooled,hertz_n,sh_knee,52,0.04221722035873282,0.7663407333539262,0.8514897037265846
pooled,hertz_n,sh_res_loss,52,0.12379407495944675,0.3819214825012226,0.5740355903206527
pooled,hertz_a_ball8,fz_best,53,0.7188356716658603,1.3458433137631817e-09,1.4494639999230518e-07
pooled,hertz_a_ball8,fz_knee,53,0.38173618040760227,0.0047951188526012874,0.01712542447357603
pooled,hertz_a_ball8,fz_res_loss,53,-0.07369779067892274,0.5999666573572764,0.7376639229802578
pooled,hertz_a_ball8,sh_best,53,0.04845992581841638,0.7304073697872264,0.8396824000409652
pooled,hertz_a_ball8,sh_knee,53,0.4957882495554097,0.00016003148723055903,0.0010911237765719934
pooled,hertz_a_ball8,sh_res_loss,53,0.40041928721173997,0.002968497593320288,0.01113186597495108
pooled,d_2N_mm,fz_best,53,-0.6965005644250926,6.973384337497164e-09,2.0920153012491493e-07
pooled,d_2N_mm,fz_knee,53,-0.37908778124798076,0.005121231618792996,0.017458744154976124
pooled,d_2N_mm,fz_res_loss,53,0.11756168359941944,0.4018249132244569,0.5740355903206527
pooled,d_2N_mm,sh_best,53,-0.03370424125141106,0.8106499159208775,0.8731605475349373
pooled,d_2N_mm,sh_knee,53,-0.43430885947349723,0.0011568347915672746,0.00510368290397327
pooled,d_2N_mm,sh_res_loss,53,-0.337364941138526,0.013496747541951203,0.03680931147804874
pooled,a_2N_mm,fz_best,53,-0.6965005644250926,6.973384337497164e-09,2.0920153012491493e-07
pooled,a_2N_mm,fz_knee,53,-0.37908778124798076,0.005121231618792996,0.017458744154976124
pooled,a_2N_mm,fz_res_loss,53,0.11756168359941944,0.4018249132244569,0.5740355903206527
pooled,a_2N_mm,sh_best,53,-0.03370424125141106,0.8106499159208775,0.8731605475349373
pooled,a_2N_mm,sh_knee,53,-0.43430885947349723,0.0011568347915672746,0.00510368290397327
pooled,a_2N_mm,sh_res_loss,53,-0.337364941138526,0.013496747541951203,0.03680931147804874
pooled,mu,fz_best,53,0.22222222222222218,0.10975533539849752,0.23519000442535182
pooled,mu,fz_knee,53,0.12166338293276768,0.38548594341763553,0.5740355903206527
pooled,mu,fz_res_loss,53,0.1440090308014836,0.3035845524280792,0.47934403014959875
pooled,mu,sh_best,53,0.11022415739396872,0.4320386187076961,0.5854534054442199
pooled,mu,sh_knee,53,0.04430798642206153,0.7527388161546931,0.8426180777851042
pooled,mu,sh_res_loss,53,0.10901467505241089,0.4371385427316842,0.5854534054442199
pooled,creep_mm_per_cycle,fz_best,53,0.18779229156587646,0.17812073751577992,0.33734073858123625
pooled,creep_mm_per_cycle,fz_knee,53,0.09269397058675367,0.5091546741676816,0.6641147923926282
pooled,creep_mm_per_cycle,fz_res_loss,53,0.028301886792452827,0.8405672264706154,0.8860328041185859
pooled,creep_mm_per_cycle,sh_best,53,-0.0929688759877439,0.5078937517915918,0.6641147923926282
pooled,creep_mm_per_cycle,sh_knee,53,-0.02923668249039376,0.835373224625836,0.8860328041185859
pooled,creep_mm_per_cycle,sh_res_loss,53,-0.07740686985970005,0.5816880316813234,0.7295785138358901
pooled,px_per_mm,fz_best,50,0.4317406962785113,0.001744244250905476,0.006885174674626879
pooled,px_per_mm,fz_knee,50,0.16846818317911055,0.2422016561925754,0.41758906240099203
pooled,px_per_mm,fz_res_loss,50,-0.3575030012004802,0.010808216159706471,0.032064053349977785
pooled,px_per_mm,sh_best,50,-0.016758703481392558,0.9080387412450949,0.9203095350457043
pooled,px_per_mm,sh_knee,50,0.19861725928969418,0.16674638955367752,0.3245794215348754
pooled,px_per_mm,sh_res_loss,50,-0.1417046818727491,0.3262847053303687,0.5071637283637611
pooled,tilt_deg,fz_best,52,-0.09109536412533083,0.5206998566831302,0.6688258426325734
pooled,tilt_deg,fz_knee,52,-0.2975645782610134,0.03216143750337085,0.07780992944363917
pooled,tilt_deg,fz_res_loss,52,0.14795526338256634,0.29521056448179367,0.47934403014959875
pooled,tilt_deg,sh_best,52,-0.2756765986510714,0.04791487035810389,0.1088974326320543
pooled,tilt_deg,sh_knee,52,-0.16146545886346755,0.25280501231990604,0.4260758634605158
pooled,tilt_deg,sh_res_loss,52,-0.34534278152480147,0.012161105697103578,0.035080112587798785
pooled,pedestal_ratio,fz_best,53,0.6286335818772012,4.6485770197521293e-07,6.972865529628194e-06
pooled,pedestal_ratio,fz_knee,53,0.3338989718643548,0.014548276761869561,0.038968598469293465
pooled,pedestal_ratio,fz_res_loss,53,-0.11536291244309665,0.410747052859033,0.5784624154561525
pooled,pedestal_ratio,sh_best,53,0.058624365598304265,0.6766975588954853,0.7992490853096283
pooled,pedestal_ratio,sh_knee,53,0.41998571300126325,0.00174335196551534,0.006885174674626879
pooled,pedestal_ratio,sh_res_loss,53,0.34026729682931844,0.012666995809183975,0.03584998813919993
pooled,img_slope_lvl_per_N,fz_best,53,-0.42218996935978065,0.0016386079126611093,0.006827532969421289
pooled,img_slope_lvl_per_N,fz_knee,53,-0.18086529030092288,0.19496151789111538,0.35604517460458884
pooled,img_slope_lvl_per_N,fz_res_loss,53,-0.37477826157071437,0.0056935272530427026,0.01897842417680901
pooled,img_slope_lvl_per_N,sh_best,53,0.07829382357684245,0.5773547817492496,0.7295785138358901
pooled,img_slope_lvl_per_N,sh_knee,53,-0.363317252975696,0.007495932521546309,0.023424789129832216
pooled,img_slope_lvl_per_N,sh_res_loss,53,-0.5825673278503467,4.727476606012704e-06,4.727476606012704e-05
pooled,img_slope_lvl_per_mm,fz_best,53,0.4412191582002903,0.0009430497251507137,0.004420545586643971
pooled,img_slope_lvl_per_mm,fz_knee,53,0.22829200755937618,0.10014474461472082,0.21770596655374091
pooled,img_slope_lvl_per_mm,fz_res_loss,53,-0.3100306402193195,0.023869602464086308,0.05967400616021577
pooled,img_slope_lvl_per_mm,sh_best,53,0.1447347202064183,0.3011285615898637,0.47934403014959875
pooled,img_slope_lvl_per_mm,sh_knee,53,0.3037320704917527,0.027035967232972923,0.066481886638458
pooled,img_slope_lvl_per_mm,sh_res_loss,53,-0.04676665054023545,0.7394891850683225,0.840328619395821
pooled,imprint_area_slope_pct_per_N,fz_best,53,-0.5886147395581357,3.5579123706542788e-06,3.812048968558156e-05
pooled,imprint_area_slope_pct_per_N,fz_knee,53,-0.28753465952998714,0.036826703462627085,0.08631258624053223
pooled,imprint_area_slope_pct_per_N,fz_res_loss,53,-0.2880986937590711,0.03644226569799087,0.08631258624053223
pooled,imprint_area_slope_pct_per_N,sh_best,53,0.04837929366231253,0.730839017882002,0.8396824000409652
pooled,imprint_area_slope_pct_per_N,sh_knee,53,-0.5180245996185261,7.101250033044746e-05,0.0005325937524783559
pooled,imprint_area_slope_pct_per_N,sh_res_loss,53,-0.6082889856474762,1.3546191280372803e-06,1.5630220708122464e-05
pooled,img_resp_at_2N,fz_best,53,-0.6314304144492824,3.988743644464258e-07,6.6479060741070964e-06
pooled,img_resp_at_2N,fz_knee,53,-0.3713463067813947,0.006188551604162829,0.019750696609030303
pooled,img_resp_at_2N,fz_res_loss,53,-0.17400419287211738,0.21272955027279686,0.3780708140278923
pooled,img_resp_at_2N,sh_best,53,-0.05732946298984034,0.6834584945575384,0.8009279233096153
pooled,img_resp_at_2N,sh_knee,53,-0.5198364503644096,6.62967181776597e-05,0.0005233951435078398
pooled,img_resp_at_2N,sh_res_loss,53,-0.48629253346234474,0.00022266722506767683,0.0014521775547891966
pooled,bw_normal_f90,fz_best,53,0.708675139112555,2.8989279998461037e-09,1.4494639999230518e-07
pooled,bw_normal_f90,fz_knee,53,0.45586032906896884,0.0006029244145252271,0.0033495800806957058
pooled,bw_normal_f90,fz_res_loss,53,0.15280833168759958,0.2746726198830853,0.4577876998051421
pooled,bw_normal_f90,sh_best,53,0.0899807865620417,0.5216841572534072,0.6688258426325734
pooled,bw_normal_f90,sh_knee,53,0.556492269004463,1.512119353183796e-05,0.00013342229586915848
pooled,bw_normal_f90,sh_res_loss,53,0.4832950810631818,0.0002466470263020797,0.001541543914387998
pooled,bw_shear_f90,fz_best,53,0.7123693159371037,2.2015207234047407e-09,1.4494639999230518e-07
pooled,bw_shear_f90,fz_knee,53,0.450689723808792,0.0007077169064343714,0.0037473234819523113
pooled,bw_shear_f90,fz_res_loss,53,0.16013122656141607,0.2520499508524282,0.4260758634605158
pooled,bw_shear_f90,sh_best,53,-0.008302200668965679,0.9529515626731997,0.959347210744832
pooled,bw_shear_f90,sh_knee,53,0.5734194102311716,7.18970957678604e-06,6.740352728236913e-05
pooled,bw_shear_f90,sh_res_loss,53,0.5359576763565452,3.534685585607917e-05,0.0002945571321339931
pooled,shear_snr,fz_best,53,0.06523141428801806,0.6426027918615203,0.7832223729743707
pooled,shear_snr,fz_knee,53,-0.07382921964975721,0.599314675635529,0.7376639229802578
pooled,shear_snr,fz_res_loss,53,-0.3730849862925335,0.005933257216015538,0.019347577878311536
pooled,shear_snr,sh_best,53,0.11804547653604258,0.39987704249685196,0.5740355903206527
pooled,shear_snr,sh_knee,53,0.18703241108643445,0.17991506057665932,0.33734073858123625
pooled,shear_snr,sh_res_loss,53,-0.14537977745524916,0.29895626856329993,0.47934403014959875
pooled,fz_noise_mae,fz_best,53,0.6409450088695371,2.342262957076047e-07,4.391743044517588e-06
pooled,fz_noise_mae,fz_knee,53,0.22837349676428764,0.10002030005240749,0.21770596655374091
pooled,fz_noise_mae,fz_res_loss,53,0.060393484921786804,0.6675014522605405,0.794644586024453
pooled,fz_noise_mae,sh_best,53,0.5070956297371392,0.00010661329850845255,0.000761523560774661
pooled,fz_noise_mae,sh_knee,53,0.44439757385398515,0.0008572179663032297,0.004286089831516148
pooled,fz_noise_mae,sh_res_loss,53,0.2796323173681664,0.04257431363347287,0.09824841607724508
