sensor,width_px,height_px,split,seed,fz_mae,fz_rmse,fz_mae_baseline,fz_r2,lat_mae,lat_mae_baseline,lat_r2,n_train,n_val,n_test,fz_range,tx_mae,ty_mae,tz_mae,epochs,epochs_run,best_epoch,train_loss,val_loss,batch,micro_batch,accum,seconds
hard_2mm_r2,160,90,random,0,0.02564224973320961,0.035155314952135086,0.30483588576316833,0.9936572313308716,0.019936703145503998,0.15382540225982666,0.9768790006637573,700,192,108,2.1481099128723145,0.0005006168503314257,0.00042062511784024537,0.0001154025158029981,30,30,30,0.14774462836129323,0.20214995741844177,64,64,1,3.1
hard_2mm_r2,80,45,cycle,0,0.04425162822008133,0.05426788330078125,0.2603023052215576,0.9785529971122742,0.022936992347240448,0.13527724146842957,0.9698289036750793,700,192,108,2.1476900577545166,0.0004693095397669822,0.00045520844287239015,0.0001453134318580851,30,30,29,0.20624134472438269,0.21921557684739432,64,64,1,3.0
hard_2mm_r2,80,45,random,0,0.024581298232078552,0.029454423114657402,0.30483588576316833,0.9955475926399231,0.019631139934062958,0.15382540225982666,0.9730133414268494,700,192,108,2.1481099128723145,0.0004720937868114561,0.00048664238420315087,0.00010088594717672095,30,30,30,0.18502934319632394,0.18489232659339905,64,64,1,2.1
hard_2mm_r2,48,27,cycle,0,0.03416188806295395,0.04644571989774704,0.2603023052215576,0.9842901229858398,0.031988777220249176,0.13527724146842957,0.9410818815231323,700,192,108,2.1476900577545166,0.0007218551472760737,0.0007361985626630485,0.000135814247187227,30,30,27,0.25973259244646346,0.20775330066680908,64,64,1,2.8
hard_2mm_r2,48,27,random,0,0.024542534723877907,0.029904896393418312,0.30483588576316833,0.9954103231430054,0.021005701273679733,0.15382540225982666,0.9741837978363037,700,192,108,2.1481099128723145,0.0005192814278416336,0.0004640467232093215,0.00010270107304677367,30,30,29,0.2126575061253139,0.17380160093307495,64,64,1,1.9
hard_2mm_r2,32,18,cycle,0,0.051566313952207565,0.07094837725162506,0.2603023052215576,0.9633422493934631,0.024586554616689682,0.13527724146842957,0.9615430235862732,700,192,108,2.1476900577545166,0.000621097453404218,0.0007287217886187136,0.0001750835799612105,30,30,27,0.27849204199654715,0.22342469294865927,64,64,1,3.2
hard_2mm_r2,32,18,random,0,0.03385799750685692,0.04266207292675972,0.30483588576316833,0.9906592965126038,0.018291214480996132,0.15382540225982666,0.9772794246673584,700,192,108,2.1481099128723145,0.0006153727881610394,0.0004329137154854834,0.00010434920841362327,30,30,30,0.25116986410958425,0.17228971918423971,64,64,1,2.2
hard_2mm_r2,16,9,cycle,0,0.03910848870873451,0.05567026138305664,0.2603023052215576,0.9774302244186401,0.038055047392845154,0.13527724146842957,0.9009966850280762,700,192,108,2.1476900577545166,0.0006221671937964857,0.0010877748718485236,0.0001348102668998763,30,30,24,0.29940523283822196,0.21645943323771158,64,64,1,3.7
hard_2mm_r2,16,9,random,0,0.040027376264333725,0.05726974457502365,0.30483588576316833,0.9831675887107849,0.028730928897857666,0.15382540225982666,0.955210268497467,700,192,108,2.1481099128723145,0.0006344467401504517,0.0006200606585480273,0.00010759237920865417,30,30,29,0.2658336993626186,0.21260573963324228,64,64,1,2.1
hard_2mm_r2,8,5,cycle,0,0.07555417716503143,0.09313508123159409,0.2603023052215576,0.936830461025238,0.05157053470611572,0.13527724146842957,0.8057441115379333,700,192,108,2.1476900577545166,0.0021754365880042315,0.0009764218120835721,0.0001510673318989575,30,30,26,0.3539804976327079,0.2893826166788737,64,64,1,3.7
hard_2mm_r2,8,5,random,0,0.06164615973830223,0.0793563649058342,0.30483588576316833,0.9676809310913086,0.031119676306843758,0.15382540225982666,0.9205367565155029,700,192,108,2.1481099128723145,0.0008510439656674862,0.0008841108647175133,9.990814578486606e-05,30,30,26,0.3132182094029018,0.23914819955825806,64,64,1,2.1
hard_3mm_r1,1920,1080,cycle,0,0.05334138870239258,0.06481518596410751,0.26464182138442993,0.9577694535255432,0.07457234710454941,0.14564569294452667,0.5957077145576477,792,112,96,1.8955199718475342,0.00201133219525218,0.0016699620755389333,0.00015047714987304062,30,30,28,0.1777653701302379,0.27120216244033407,64,4,16,354.5
hard_3mm_r1,1920,1080,random,0,0.07180773466825485,0.08420079946517944,0.2945265769958496,0.9550949335098267,0.03207773342728615,0.1238350048661232,0.8964860439300537,792,112,96,1.8913700580596924,0.0007859867182560265,0.0008048433228395879,0.00014629845099989325,30,30,29,0.2497022000301366,0.28723830144320217,64,4,16,353.6
hard_3mm_r1,1280,720,cycle,0,0.06536883860826492,0.08111841976642609,0.26464182138442993,0.9338527321815491,0.058419954031705856,0.14564569294452667,0.8032139539718628,792,112,96,1.8955199718475342,0.0016990042058750987,0.001475552562624216,0.00014439331425819546,30,30,25,0.20891775687535605,0.25839135689394815,64,11,6,157.0
hard_3mm_r1,1280,720,random,0,0.03210165351629257,0.04249529168009758,0.2945265769958496,0.9885621666908264,0.027616314589977264,0.1238350048661232,0.9302853345870972,792,112,96,1.8913700580596924,0.0007218742393888533,0.0006897812127135694,0.00012878295092377812,30,30,30,0.1839770476023356,0.24889581544058664,64,11,6,156.1
hard_3mm_r1,854,480,cycle,0,0.06964008510112762,0.08435403555631638,0.26464182138442993,0.9284706115722656,0.060350220650434494,0.14564569294452667,0.7878016233444214,792,112,96,1.8955199718475342,0.0012866264441981912,0.0013871743576601148,0.00015243528469000012,30,30,22,0.20506381356354916,0.28083000438553946,64,24,3,72.9
hard_3mm_r1,854,480,random,0,0.03882985562086105,0.05051341652870178,0.2945265769958496,0.983838677406311,0.036681581288576126,0.1238350048661232,0.8935097455978394,792,112,96,1.8913700580596924,0.0007690752390772104,0.0007466201786883175,0.00011931205517612398,30,30,28,0.1620003761667194,0.2657525624547686,64,24,3,71.5
hard_3mm_r1,640,360,cycle,0,0.04279829189181328,0.050956159830093384,0.26464182138442993,0.9738984704017639,0.06182917580008507,0.14564569294452667,0.7371772527694702,792,112,96,1.8955199718475342,0.0016963562229648232,0.0016347343334928155,0.00015172168787103146,30,30,26,0.1614173012550431,0.2778915933200291,64,44,1,41.2
hard_3mm_r1,640,360,random,0,0.04451361671090126,0.05535747483372688,0.2945265769958496,0.9805904626846313,0.02928408794105053,0.1238350048661232,0.9205676317214966,792,112,96,1.8913700580596924,0.0007281547295860946,0.0006775599904358387,0.00012391754717100412,30,30,27,0.15683287321919143,0.24959975481033325,64,44,1,40.5
hard_3mm_r1,426,240,cycle,0,0.04679352045059204,0.05561722069978714,0.26464182138442993,0.9689049124717712,0.04659346863627434,0.14564569294452667,0.8783162832260132,792,112,96,1.8955199718475342,0.0009103998891077936,0.0013259960105642676,0.00014687473594676703,30,30,30,0.12720924375033138,0.28209837845393587,64,64,1,20.2
hard_3mm_r1,426,240,random,0,0.05270422622561455,0.06629787385463715,0.2945265769958496,0.9721604585647583,0.037501752376556396,0.1238350048661232,0.8921816945075989,792,112,96,1.8913700580596924,0.0009049699292518198,0.0011231121607124805,0.00012564726057462394,30,30,24,0.17939773834112918,0.29812627179282053,64,64,1,18.6
hard_3mm_r1,320,180,cycle,0,0.06581263989210129,0.08045398443937302,0.26464182138442993,0.9349319338798523,0.052801817655563354,0.14564569294452667,0.8315218687057495,792,112,96,1.8955199718475342,0.0011344259837642312,0.0015231455909088254,0.00015116631402634084,30,30,30,0.13221583221897934,0.2877600703920637,64,64,1,12.4
hard_3mm_r1,320,180,random,0,0.0405719131231308,0.05222166329622269,0.2945265769958496,0.9827271103858948,0.03799370303750038,0.1238350048661232,0.8975898623466492,792,112,96,1.8913700580596924,0.0009036684059537947,0.000762763200327754,0.00013240483531262726,30,30,29,0.14398344899668838,0.2708128605570112,64,64,1,11.2
hard_3mm_r1,160,90,cycle,0,0.05230166018009186,0.06448592990636826,0.26464182138442993,0.9581974744796753,0.042617056518793106,0.14564569294452667,0.9081823825836182,792,112,96,1.8955199718475342,0.0010287262266501784,0.0010058990446850657,0.0001686299074208364,30,30,28,0.1678959344974672,0.2615702322551182,64,64,1,4.4
hard_3mm_r1,160,90,random,0,0.053820978850126266,0.0683605745434761,0.2945265769958496,0.9704011678695679,0.04790996015071869,0.1238350048661232,0.8522152900695801,792,112,96,1.8913700580596924,0.0006997673772275448,0.001165597466751933,0.00015008807531557977,30,30,26,0.23315165861688478,0.30189548219953266,64,64,1,3.4
hard_3mm_r1,80,45,cycle,0,0.06631326675415039,0.07851047813892365,0.26464182138442993,0.938037633895874,0.04209059104323387,0.14564569294452667,0.8937951326370239,792,112,96,1.8955199718475342,0.0011587862391024828,0.0015686677070334554,0.00014189582725521177,30,30,26,0.22728902402550283,0.2780537860734122,64,64,1,3.3
hard_3mm_r1,80,45,random,0,0.04315941035747528,0.055773455649614334,0.2945265769958496,0.9802976250648499,0.028311559930443764,0.1238350048661232,0.9367151856422424,792,112,96,1.8913700580596924,0.0006382656865753233,0.0008435553754679859,0.00013511141878552735,30,30,27,0.25308717862524166,0.26531966243471417,64,64,1,2.2
hard_3mm_r1,48,27,cycle,0,0.037928175181150436,0.05284745991230011,0.26464182138442993,0.971924901008606,0.03681405261158943,0.14564569294452667,0.909277081489563,792,112,96,1.8955199718475342,0.00069605209864676,0.0016464358195662498,0.00013867019151803106,30,30,29,0.23516181081232398,0.229247442313603,64,64,1,3.1
hard_3mm_r1,48,27,random,0,0.034517109394073486,0.04604227468371391,0.2945265769958496,0.9865731000900269,0.023454757407307625,0.1238350048661232,0.949020266532898,792,112,96,1.8913700580596924,0.0007069071289151907,0.0005700364126823843,0.00012064024485880509,30,30,27,0.26320792207814225,0.21491706371307373,64,64,1,2.1
hard_3mm_r1,32,18,cycle,0,0.04075697064399719,0.05115434154868126,0.26464182138442993,0.9736950397491455,0.03514217212796211,0.14564569294452667,0.9281383156776428,792,112,96,1.8955199718475342,0.001061730203218758,0.0006637459737248719,0.0001327008503722027,30,30,30,0.3249919017155965,0.24921826805387223,64,64,1,3.5
hard_3mm_r1,32,18,random,0,0.04049379751086235,0.05331800878047943,0.2945265769958496,0.9819942712783813,0.026626750826835632,0.1238350048661232,0.9400951862335205,792,112,96,1.8913700580596924,0.0006639496423304081,0.0004306479822844267,0.0001231079950230196,30,30,27,0.2659579190340909,0.23462139708655222,64,64,1,2.5
hard_3mm_r1,16,9,cycle,0,0.054273512214422226,0.07168398797512054,0.26464182138442993,0.9483444094657898,0.0488412082195282,0.14564569294452667,0.8651784062385559,792,112,96,1.8955199718475342,0.0010320422006770968,0.0009668174316175282,0.00015156577865127474,30,30,30,0.2845448375952364,0.25018670729228426,64,64,1,4.0
hard_3mm_r1,16,9,random,0,0.0595376156270504,0.07092969119548798,0.2945265769958496,0.9681345820426941,0.02631511352956295,0.1238350048661232,0.9307354688644409,792,112,96,1.8913700580596924,0.0006669862777926028,0.0006826285389252007,0.00012098182924091816,30,30,30,0.25071751710140344,0.24355103288378036,64,64,1,2.4
hard_3mm_r1,8,5,cycle,0,0.10631769895553589,0.14131483435630798,0.26464182138442993,0.7992533445358276,0.1000857725739479,0.14564569294452667,0.30406421422958374,792,112,96,1.8955199718475342,0.0028939908370375633,0.0017917711520567536,0.00013095127360429615,30,30,30,0.3030769849064374,0.3089467627661569,64,64,1,4.0
hard_3mm_r1,8,5,random,0,0.05158992484211922,0.06357590854167938,0.2945265769958496,0.9743995070457458,0.035339731723070145,0.1238350048661232,0.8474801778793335,792,112,96,1.8913700580596924,0.0012035141699016094,0.0006338927196338773,0.00011422130046412349,30,30,29,0.3189672833741313,0.2914233463151114,64,64,1,2.4
hard_3mm_r2,1920,1080,cycle,0,0.06826018542051315,0.08689729124307632,0.3390273451805115,0.9572481513023376,0.07178450375795364,0.23993933200836182,0.8695135116577148,723,168,109,2.090240001678467,0.001881561242043972,0.0026509056333452463,0.00020788973779417574,30,30,29,0.21678605189297045,0.29951759055256844,64,4,16,335.8
hard_3mm_r2,1920,1080,random,0,0.036884605884552,0.04873838648200035,0.31289801001548767,0.9887493848800659,0.03783344104886055,0.19792087376117706,0.9366787672042847,723,168,109,2.2550301551818848,0.0014901524409651756,0.0009828417096287012,0.00012710789451375604,30,30,28,0.2508481970136756,0.24050171052416167,64,4,16,334.7
hard_3mm_r2,1280,720,cycle,0,0.07045599073171616,0.08024290949106216,0.3390273451805115,0.9635451436042786,0.0546640083193779,0.23993933200836182,0.9155765771865845,723,168,109,2.090240001678467,0.0011916490038856864,0.0008647440699860454,0.00022973070736043155,30,30,21,0.2662747669681639,0.27533382674058277,64,11,6,146.0
hard_3mm_r2,1280,720,random,0,0.030248576775193214,0.038596127182245255,0.31289801001548767,0.992944598197937,0.021161071956157684,0.19792087376117706,0.9845691323280334,723,168,109,2.2550301551818848,0.0006602882058359683,0.00051341817015782,0.00014388527779374272,30,30,27,0.18248388150585804,0.18840395552771433,64,11,6,144.5
hard_3mm_r2,854,480,cycle,0,0.06217989698052406,0.07319226861000061,0.3390273451805115,0.9696699976921082,0.03699721023440361,0.23993933200836182,0.9641364216804504,723,168,109,2.090240001678467,0.0010800989111885428,0.0008727185777388513,0.00023188459454104304,30,30,30,0.14753773548791022,0.2649398006144024,64,24,3,67.8
hard_3mm_r2,854,480,random,0,0.02616596221923828,0.03268299996852875,0.31289801001548767,0.9949408769607544,0.030535181984305382,0.19792087376117706,0.9708930253982544,723,168,109,2.2550301551818848,0.0006401126738637686,0.0006835319218225777,0.00012915063416585326,30,30,28,0.1735333746729385,0.19746341024126327,64,24,3,66.7
hard_3mm_r2,640,360,cycle,0,0.044452738016843796,0.05448896437883377,0.3390273451805115,0.9831902980804443,0.04365905374288559,0.23993933200836182,0.9610124826431274,723,168,109,2.090240001678467,0.0013542150845751166,0.0007525261607952416,0.00024655566085129976,30,30,30,0.13026508717780952,0.27276493254162015,64,44,1,38.2
hard_3mm_r2,640,360,random,0,0.04047834500670433,0.04764838144183159,0.31289801001548767,0.9892469644546509,0.028318051248788834,0.19792087376117706,0.9736425280570984,723,168,109,2.2550301551818848,0.0007149568991735578,0.0007132361643016338,0.00012816832168027759,30,30,29,0.15030102182390945,0.21456881648018247,64,44,1,37.8
hard_3mm_r2,426,240,cycle,0,0.03662031143903732,0.04448241367936134,0.3390273451805115,0.9887974262237549,0.02813667058944702,0.23993933200836182,0.9806182980537415,723,168,109,2.090240001678467,0.0011210233205929399,0.0008262034971266985,0.00026458207867108285,30,30,30,0.1475684524077103,0.2876348552249727,64,64,1,18.9
hard_3mm_r2,426,240,random,0,0.05673449486494064,0.06801258772611618,0.31289801001548767,0.9780915379524231,0.023409707471728325,0.19792087376117706,0.9825093746185303,723,168,109,2.2550301551818848,0.0008552804356440902,0.0009089350933209062,0.00013310050417203456,30,30,25,0.17440236620553468,0.2049970683597383,64,64,1,17.3
hard_3mm_r2,320,180,cycle,0,0.06284654140472412,0.07680182158946991,0.3390273451805115,0.9666047096252441,0.040457747876644135,0.23993933200836182,0.9640845060348511,723,168,109,2.090240001678467,0.0010127866407856345,0.0009197989711537957,0.0002607618516776711,30,30,20,0.21553632596386585,0.29804642995198566,64,64,1,10.7
hard_3mm_r2,320,180,random,0,0.041202906519174576,0.05101509392261505,0.31289801001548767,0.9876737594604492,0.026814080774784088,0.19792087376117706,0.9747501015663147,723,168,109,2.2550301551818848,0.0007361790048889816,0.0007844736101105809,0.00014351384015753865,30,30,24,0.17211530350385695,0.21714056105840773,64,64,1,9.6
hard_3mm_r2,160,90,cycle,0,0.043878909200429916,0.055722374469041824,0.3390273451805115,0.9824206829071045,0.02766863815486431,0.23993933200836182,0.9816298484802246,723,168,109,2.090240001678467,0.0008722047205083072,0.0005748792900703847,0.00026969212922267616,30,30,30,0.14164735568509557,0.26582813262939453,64,64,1,4.2
hard_3mm_r2,160,90,random,0,0.028342073783278465,0.033670373260974884,0.31289801001548767,0.9946305751800537,0.02765575237572193,0.19792087376117706,0.9764580130577087,723,168,109,2.2550301551818848,0.0007943867822177708,0.0005159999127499759,0.00014419504441320896,30,30,30,0.190960659855464,0.20106216839381627,64,64,1,3.3
hard_3mm_r2,80,45,cycle,0,0.05265797674655914,0.06553738564252853,0.3390273451805115,0.9756824374198914,0.03467860445380211,0.23993933200836182,0.9745358824729919,723,168,109,2.090240001678467,0.0010733813978731632,0.0009104901109822094,0.00020713194680865854,30,30,18,0.2709850823071323,0.2738301753997803,64,64,1,3.1
hard_3mm_r2,80,45,random,0,0.028232039883732796,0.035918381065130234,0.31289801001548767,0.9938896298408508,0.02621578425168991,0.19792087376117706,0.9773846864700317,723,168,109,2.2550301551818848,0.000602886313572526,0.0005221605533733964,0.00012241756485309452,30,30,29,0.22476561864217123,0.17504253273918516,64,64,1,2.2
hard_3mm_r2,48,27,cycle,0,0.09071727842092514,0.11239815503358841,0.3390273451805115,0.9284745454788208,0.053728487342596054,0.23993933200836182,0.9451733231544495,723,168,109,2.090240001678467,0.0008694142452441156,0.0022910619154572487,0.00027145404601469636,30,30,26,0.19783276706975195,0.2875880173274449,64,64,1,3.0
hard_3mm_r2,48,27,random,0,0.024496760219335556,0.030925078317523003,0.31289801001548767,0.9954704642295837,0.022840309888124466,0.19792087376117706,0.9837863445281982,723,168,109,2.2550301551818848,0.0006364535656757653,0.0005436511128209531,0.00011137648834846914,30,30,28,0.22133071590755984,0.1551574922743298,64,64,1,2.0
hard_3mm_r2,32,18,cycle,0,0.06119946762919426,0.07583853602409363,0.3390273451805115,0.9674371480941772,0.03609165921807289,0.23993933200836182,0.9697905778884888,723,168,109,2.090240001678467,0.0013702645665034652,0.0010923836380243301,0.0002502837451174855,30,30,26,0.2670089133382668,0.2974927084786551,64,64,1,3.4
hard_3mm_r2,32,18,random,0,0.05557294562458992,0.07075273245573044,0.31289801001548767,0.9762906432151794,0.050694841891527176,0.19792087376117706,0.8880667090415955,723,168,109,2.2550301551818848,0.0007139213266782463,0.0010639575775712729,0.00011383941455278546,30,30,30,0.25046399223359295,0.21359307425362722,64,64,1,2.3
hard_3mm_r2,16,9,cycle,0,0.11422895640134811,0.15833958983421326,0.3390273451805115,0.8580546379089355,0.05623824894428253,0.23993933200836182,0.9152876734733582,723,168,109,2.090240001678467,0.00131391198374331,0.0013001797487959266,0.00023783794313203543,30,30,26,0.3026053519664464,0.3057205109369187,64,64,1,3.8
hard_3mm_r2,16,9,random,0,0.056120917201042175,0.08552756905555725,0.31289801001548767,0.9653545618057251,0.037823449820280075,0.19792087376117706,0.9551652669906616,723,168,109,2.2550301551818848,0.0009189373813569546,0.000744457240216434,0.00010924457455985248,30,30,26,0.34601282249018034,0.19529343786693754,64,64,1,2.3
hard_3mm_r2,8,5,cycle,0,0.21106356382369995,0.4124198853969574,0.3390273451805115,0.037010788917541504,0.14714749157428741,0.23993933200836182,-0.9360864162445068,723,168,109,2.090240001678467,0.001678035594522953,0.0027807229198515415,0.00022379161964636296,30,30,26,0.3438905924352538,0.3030001890091669,64,64,1,3.9
hard_3mm_r2,8,5,random,0,0.057578522711992264,0.07691585272550583,0.31289801001548767,0.9719801545143127,0.042310021817684174,0.19792087376117706,0.9070308804512024,723,168,109,2.2550301551818848,0.001397962449118495,0.0010033502476289868,0.00012401161075104028,30,30,29,0.3635276066317103,0.2322381961913336,64,64,1,2.3
medium_1mm_r1,1920,1080,cycle,0,0.05544222518801689,0.06952094286680222,0.24161988496780396,0.9558635950088501,0.030729619786143303,0.1486501842737198,0.9264718294143677,788,103,109,1.872209906578064,0.0007115817279554904,0.000664307561237365,0.00023716346186120063,30,30,23,0.20810503043650372,0.2025077574461409,64,4,16,348.1
medium_1mm_r1,1920,1080,random,0,0.04665904864668846,0.059431713074445724,0.3115912675857544,0.9807243347167969,0.02779604308307171,0.13915205001831055,0.9485126733779907,788,103,109,2.00465989112854,0.0005749576957896352,0.0006034616963006556,0.00014914991334080696,30,30,26,0.16705319141675978,0.2019674332396498,64,4,16,349.6
medium_1mm_r1,1280,720,cycle,0,0.05359937995672226,0.06850889325141907,0.24161988496780396,0.9571393132209778,0.023731477558612823,0.1486501842737198,0.9615177512168884,788,103,109,1.872209906578064,0.0005124449962750077,0.0005304187652654946,0.00018297534552402794,30,30,29,0.11325166828287435,0.19265088004973327,64,11,6,154.7
medium_1mm_r1,1280,720,random,0,0.04473387449979782,0.05826610326766968,0.3115912675857544,0.9814729690551758,0.024755874648690224,0.13915205001831055,0.9622101187705994,788,103,109,2.00465989112854,0.0006051577511243522,0.0006793364882469177,0.0001413294958183542,30,30,23,0.17845742517921526,0.20056313797108177,64,11,6,155.0
medium_1mm_r1,854,480,cycle,0,0.06158191338181496,0.07741605490446091,0.24161988496780396,0.945269763469696,0.027869366109371185,0.1486501842737198,0.9482603073120117,788,103,109,1.872209906578064,0.0006647560512647033,0.000622881343588233,0.0002200725139118731,30,30,27,0.14088655804014447,0.2028046672784009,64,24,3,73.0
medium_1mm_r1,854,480,random,0,0.03979339078068733,0.05368607118725777,0.3115912675857544,0.9842711687088013,0.022691555321216583,0.13915205001831055,0.9659821391105652,788,103,109,2.00465989112854,0.0005168385105207562,0.0005128380726091564,0.00014570851635653526,30,30,30,0.11902416765992412,0.19854061117450011,64,24,3,71.7
medium_1mm_r1,640,360,cycle,0,0.05018594115972519,0.06299932301044464,0.24161988496780396,0.9637559056282043,0.028226299211382866,0.1486501842737198,0.9517748355865479,788,103,109,1.872209906578064,0.0005334093584679067,0.0007449873955920339,0.00018856411043088883,30,30,29,0.13066579666234515,0.22031176205977654,64,44,1,41.0
medium_1mm_r1,640,360,random,0,0.04365825653076172,0.05570971965789795,0.3115912675857544,0.9830630421638489,0.027567943558096886,0.13915205001831055,0.9459315538406372,788,103,109,2.00465989112854,0.0005875462084077299,0.000584425579290837,0.00014870738959871233,30,30,30,0.10539835751964356,0.1996665047210397,64,44,1,40.3
medium_1mm_r1,426,240,cycle,0,0.062404815107584,0.07773412019014359,0.24161988496780396,0.9448190927505493,0.031615741550922394,0.1486501842737198,0.9441497325897217,788,103,109,1.872209906578064,0.0007827897206880152,0.0006371744093485177,0.00018501054728403687,30,30,29,0.11922786986162215,0.2196435002447332,64,64,1,20.0
medium_1mm_r1,426,240,random,0,0.04639124125242233,0.05882018804550171,0.3115912675857544,0.98111891746521,0.029445543885231018,0.13915205001831055,0.943078875541687,788,103,109,2.00465989112854,0.0005368049605749547,0.0008618670981377363,0.00014689356612507254,30,30,28,0.14184032781475087,0.2250850547864599,64,64,1,18.3
medium_1mm_r1,320,180,cycle,0,0.0748121365904808,0.08858808875083923,0.24161988496780396,0.9283335208892822,0.025499282404780388,0.1486501842737198,0.9547190070152283,788,103,109,1.872209906578064,0.0005646434146910906,0.0006197659531608224,0.00020997910178266466,30,30,28,0.13030068704924608,0.2257743113249251,64,64,1,11.6
medium_1mm_r1,320,180,random,0,0.051014244556427,0.06446023285388947,0.3115912675857544,0.9773244857788086,0.031081752851605415,0.13915205001831055,0.9509505033493042,788,103,109,2.00465989112854,0.0009003335726447403,0.000633888179436326,0.0001550436281831935,30,30,30,0.12951437712925945,0.23874360612295206,64,64,1,10.1
medium_1mm_r1,160,90,cycle,0,0.05668037012219429,0.07012096792459488,0.24161988496780396,0.9550984501838684,0.03087526559829712,0.1486501842737198,0.9453396797180176,788,103,109,1.872209906578064,0.0006168110994622111,0.0008228234364651144,0.00018553064728621393,30,30,29,0.12622323980186193,0.23767439832965148,64,64,1,4.4
medium_1mm_r1,160,90,random,0,0.054355405271053314,0.0696486234664917,0.3115912675857544,0.9735272526741028,0.029941465705633163,0.13915205001831055,0.9358416795730591,788,103,109,2.00465989112854,0.0005690789548680186,0.0007783515611663461,0.00016207669978030026,30,30,25,0.2458089547714001,0.23223243639307115,64,64,1,3.4
medium_1mm_r1,80,45,cycle,0,0.05651335045695305,0.07295989990234375,0.24161988496780396,0.9513890743255615,0.023332014679908752,0.1486501842737198,0.9656595587730408,788,103,109,1.872209906578064,0.0006355596124194562,0.0005494843353517354,0.0002273184945806861,30,30,26,0.21479709317841506,0.20867448640101163,64,64,1,3.2
medium_1mm_r1,80,45,random,0,0.08937764167785645,0.10290804505348206,0.3115912675857544,0.942207396030426,0.024772167205810547,0.13915205001831055,0.9592632055282593,788,103,109,2.00465989112854,0.0005297382012940943,0.0005110020283609629,0.00015560421161353588,30,30,28,0.21545433574521602,0.22485870065040958,64,64,1,2.3
medium_1mm_r1,48,27,cycle,0,0.057943396270275116,0.07603837549686432,0.24161988496780396,0.947200357913971,0.029091889038681984,0.1486501842737198,0.9419439435005188,788,103,109,1.872209906578064,0.0005814285250380635,0.0006952405674383044,0.00016418342420365661,30,30,30,0.21237478219918188,0.20160736158056167,64,64,1,3.1
medium_1mm_r1,48,27,random,0,0.06151561439037323,0.09694582223892212,0.3115912675857544,0.9487101435661316,0.03620339184999466,0.13915205001831055,0.8955565690994263,788,103,109,2.00465989112854,0.0008248811354860663,0.0007897423929534853,0.00013297796249389648,30,30,26,0.2229662667676277,0.20047014662362997,64,64,1,2.1
medium_1mm_r1,32,18,cycle,0,0.061815295368433,0.07722755521535873,0.24161988496780396,0.9455359578132629,0.027678795158863068,0.1486501842737198,0.9590237140655518,788,103,109,1.872209906578064,0.0005923628341406584,0.0007862125639803708,0.00016570118896197528,30,30,27,0.2751471366979144,0.22380169618476942,64,64,1,3.5
medium_1mm_r1,32,18,random,0,0.05696120858192444,0.07085360586643219,0.3115912675857544,0.9726033806800842,0.02800348773598671,0.13915205001831055,0.9383840560913086,788,103,109,2.00465989112854,0.0006468017818406224,0.0005760915228165686,0.0001307716011069715,30,30,29,0.27276616471673026,0.2246134304305882,64,64,1,2.5
medium_1mm_r1,16,9,cycle,0,0.06149020045995712,0.08259977400302887,0.24161988496780396,0.9376949667930603,0.024314003065228462,0.1486501842737198,0.9625231027603149,788,103,109,1.872209906578064,0.0006699210498481989,0.0006915026460774243,0.00016301557479891926,30,30,29,0.27893844594810213,0.21297226137327915,64,64,1,4.0
medium_1mm_r1,16,9,random,0,0.04792613163590431,0.06071605160832405,0.3115912675857544,0.9798821806907654,0.0376727469265461,0.13915205001831055,0.8993911147117615,788,103,109,2.00465989112854,0.0006038965657353401,0.0006866836920380592,0.00013339567522052675,30,30,23,0.3181197026054266,0.24672446204620657,64,64,1,2.4
medium_1mm_r1,8,5,cycle,0,0.08867952227592468,0.11817216128110886,0.24161988496780396,0.8724749088287354,0.045833464711904526,0.1486501842737198,0.8585094213485718,788,103,109,1.872209906578064,0.0010417503071948886,0.0012770695611834526,0.00015632130089215934,30,30,26,0.3054118930990926,0.2791440000811827,64,64,1,4.0
medium_1mm_r1,8,5,random,0,0.06128448247909546,0.10702142119407654,0.3115912675857544,0.9374949932098389,0.035667095333337784,0.13915205001831055,0.9049864411354065,788,103,109,2.00465989112854,0.0009684374090284109,0.000795798550825566,0.00014037331857252866,30,30,30,0.24207188030184829,0.22009428265025316,64,64,1,2.4
medium_1mm_r2,1920,1080,cycle,0,0.056995198130607605,0.06904350221157074,0.261553555727005,0.9549221992492676,0.05679674446582794,0.11416628211736679,0.7466701865196228,795,106,99,1.7326600551605225,0.0010197459487244487,0.0011001672828570008,0.00027558839065022767,30,30,18,0.2814269958052245,0.2235351584430011,64,4,16,357.3
